Horodateur,Question sur la nationalité // Question about nationality,Question sur le diplôme d'études secondaires suisse // Question about the high school diploma,"Conséquences - Si les taxes d’études devaient augmenter, devrais-tu travailler à côté des études ? // If tuition fees were to increase, would you need to work alongside your studies? ",Niveau d’augmentation - Serais-tu venu·e à l'EPFL si les taxes d'étude étaient 3 fois plus grandes ? // Would you have come to EPFL if tuition fees were 3 times bigger? ,Niveau d’augmentation - A partir de quel facteur d’augmentation est-ce qu’une augmentation des taxes d’études aurait un impact sur ton mode de vie ? // From what factor of increase would a rise in tuition fees impact your lifestyle? ,Opinion - Est-ce que tu es d'accord avec la proposition de triplement des taxes d'étude pour les étudiant·e·s étranger·ère·s ? // Do you agree with the proposal to triple the tuition fees for international students?,Remarques sur la proposition // Remarks on the proposition,Remarques diverses // Misc remarks
29/05/2024 20:18:47,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,3,2,2,,
29/05/2024 20:31:07,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,4,5,4,"En un sens, c'est vrai que le fait que ces études soient si peu chères en comparaison d'autres universités impliquent qu'elles sont financées en bonne partie par l'état et donc par les impots des habitants en Suisse.
Les retombées sur le long terme sont cependant énormes pour le marché du travail en Suisse, car pas mal de monde reste ensuite ici travailler.
De l'autre, commencer à faire la différence ainsi entre étudiants étrangers et Suisse ouvre un peu la boite de Pandore... Il y aura pas de scrupules à réaugmenter et la taxe ne va jamais baisser, même lorsque les EPF auront plus de sous.",
29/05/2024 20:33:22,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,1,5,1,,
29/05/2024 20:45:50,Je n'ai ni de nationalité suisse ni de nationalité européenne // I have neither the Swiss nor a European nationality,Je n'ai ni diplôme suisse ni diplôme européen // I have neither a Swiss diploma nor a European one,Je le fais déjà,1,1,1,"la seule force des EPFs en Suisse c'est la gratuité des études qui permet de se permettre une sélectivité qui augmente le niveau, augmenter les frais d'études revient à un suicide académique pour les EPFs et pour l'économie globale de la Suisse  ",
29/05/2024 21:04:54,Je n'ai ni de nationalité suisse ni de nationalité européenne // I have neither the Swiss nor a European nationality,Je n'ai ni diplôme suisse ni diplôme européen // I have neither a Swiss diploma nor a European one,Oui,2,1,1,,
29/05/2024 21:05:34,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,4,2,1,,
29/05/2024 21:17:56,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Je le fais déjà,4,2,2,,
29/05/2024 21:30:23,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Je le fais déjà,,,3,,"C'est drôle de prendre position avant les résultats de ce sondage... joli travail pour l'argumentaire merci !
"
29/05/2024 21:31:39,J'ai la nationalité suisse // I have the Swiss nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,2,3,3,,
29/05/2024 21:32:11,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,5,1,4,"I pay taxes in swizerland, and receice education for low prices in return. Exchange / international students don't have to pay these taxes and still profit from an extremely low price, I think it is only fair for them to pay more: It's not the job of swizerland to pay for everyones education.",
29/05/2024 21:36:43,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Je le fais déjà,2,3,1,,
29/05/2024 21:37:33,Je n'ai ni de nationalité suisse ni de nationalité européenne // I have neither the Swiss nor a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,4,4,1,,
29/05/2024 22:08:26,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,3,3,1,,
29/05/2024 22:10:32,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Je le fais déjà,5,1,5,,
29/05/2024 22:18:41,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,5,4,4,,
29/05/2024 22:21:07,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,1,2,1,,
29/05/2024 22:37:54,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Je le fais déjà,4,4,4,,
29/05/2024 22:43:54,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,1,5,1,,
29/05/2024 22:48:35,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Oui,5,4,5,,
29/05/2024 22:49:06,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Je le fais déjà,5,2,1,"ça va réduire la diversité de profils sur le campus, et par conséquence réduire sa richesse",
29/05/2024 22:53:58,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,2,2,1,,
29/05/2024 22:55:42,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,3,3,1,,
29/05/2024 23:29:37,Je n'ai ni de nationalité suisse ni de nationalité européenne // I have neither the Swiss nor a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,2,3,1,"Strategically this decision is very wrong. Instead of investing in education (which is very profitable until now), trying to put this much economic pressure on students is not worth the very little effect it will have on the financing of the schools. This will crash both EPFL and ETHZ as students will redirect to somewhere else. ",
29/05/2024 23:31:40,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,3,2,1,,
29/05/2024 23:35:16,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,1,2,1,,
29/05/2024 23:36:49,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,5,2,2,,
29/05/2024 23:53:38,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,4,2,1,,
30/05/2024 00:24:57,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,4,2,1,,
30/05/2024 00:30:08,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Je le fais déjà,2,3,1,,
30/05/2024 00:37:43,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,J'ai un diplôme suisse // I have a Swiss diploma,Oui,1,2,1,,
30/05/2024 00:45:48,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,1,2,1,,
30/05/2024 01:41:08,Je n'ai ni de nationalité suisse ni de nationalité européenne // I have neither the Swiss nor a European nationality,Je n'ai ni diplôme suisse ni diplôme européen // I have neither a Swiss diploma nor a European one,Je le fais déjà,2,2,1,,
30/05/2024 01:59:44,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,5,5,5,"Nous avons des universités hautement classé et reconnue dans le monde entier, les autres universités au meme niveau on des frais parfois 100x plus élevé que les nôtres (70’000.-/semestre pour les anglo-saxonnes ou l’EHL par exemple). Des frais 3x plus élevé n’est, à mon goût, pas disproportionné par rapport au niveau d’éducation fourni et ce serait une source de revenu pour l’état suisse qui pourrait être redistribué dans les laboratoires de recherches de nôtres campus! Le cas des frais des étudiants suisse sont plus épineux cependant parce qu’il y a d’un cote la volonté de rendre l’éducation accessible à tous (très bonne démarche) et de l’autre lune question d’équité au sein dun campus. Je penche  vers la première option de disparité des frais puisque les étudiants étranger sont déjà dans une situation différente (financièrement comme de vie) que ceux Suisse et que l’accessibilité de l’éducation au peuple suisse me paraît plus important que l’égalité sur le campus. ",
30/05/2024 02:27:04,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Je le fais déjà,4,,3,,
30/05/2024 02:29:58,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,5,5,5,"Vos arguments ne sont pas tous très convaincants. Vous omettez le facteur
Important qu’en tant que citoyens suisses nous payons des impôts pour financer entre autres nos universités. C’est assez normal qu’un étranger paie sa part en payant un peu plus de frais de scolarité. C’est assez facile de la part de l’agepoly de se positionner contre l’augmentation des taxes quand la plupart des membres sont étrangers eux mêmes.",
30/05/2024 06:13:40,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,4,4,2,,
30/05/2024 07:43:45,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,2,3,1,"EPFL already has requirements/standards for students that come from outside of Switzerland, they are part of the intellectual workforce that helps the country, I don't understand why they should be punished for that. ",
30/05/2024 07:43:48,Je n'ai ni de nationalité suisse ni de nationalité européenne // I have neither the Swiss nor a European nationality,J'ai un diplôme suisse // I have a Swiss diploma,Je le fais déjà,2,1,1,,
30/05/2024 08:10:21,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Je le fais déjà,2,2,1,,
30/05/2024 08:20:05,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,4,3,1,,
30/05/2024 08:28:20,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,5,5,5,C’est tout à fait normal que les étudiants étranger paye une taxe d’étude étant donné que la plupart ne payent pas d’impôts mais bénéficie des même service que ceux qui en paient,
30/05/2024 08:33:31,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,2,,1,,
